rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
16,"spotify:track:4gfrYDtaRmp6HPvN80V2ob","Morgan Wallen","I Got Better","Big Loud Records / Mercury Records / Republic Records",4,15,99,"791592"
17,"spotify:track:3cZajhyr8LmtPfHZ9296tj","Disco Lines, Tinashe","No Broke Boys","Nice Life/Atlantic",15,17,68,"791102"
18,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",6,18,1689,"753584"
19,"spotify:track:3pAVk6Ydn0dcGpG8gDyxSJ","BigXthaPlug, Ella Langley","Hell At Night (feat. Ella Langley)","BigXthaPlug under exclusive license to UnitedMasters LLC",19,56,15,"747852"
20,"spotify:track:3E619cvUK3bgsm4xH9A34H","Laufey","Lover Girl","Sony Music Labels Inc.",20,-1,3,"746490"
21,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",2,16,463,"712526"
22,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",17,19,533,"702546"
23,"spotify:track:6xV7Be6XEvkSnighmh2Tzj","Tyler, The Creator","Sugar On My Tongue","Columbia",2,20,33,"689660"
24,"spotify:track:7AeM1BGYM7emrqmQn1PuWv","Morgan Wallen","I'm The Problem","Big Loud Records / Mercury Records / Republic Records",1,28,204,"684672"
25,"spotify:track:05od2qm2MTSKCHxy1GBp5W","sombr","12 to 12","Warner Records",25,54,26,"682344"
26,"spotify:track:42UBPzRMh5yyz0EDPr6fr1","Sabrina Carpenter","Manchild","Island Records",1,22,78,"681979"
27,"spotify:track:29iva9idM6rFCPUlu7Rhxl","Justin Bieber","YUKON","JRC Entertainment, LLC / ILH Production Co. LLC / Def Jam Recordings",3,23,43,"672318"
28,"spotify:track:6393yGahSJ9slVdOwSxOVR","Chappell Roan","Pink Pony Club","Chappell Roan PS/ Island",4,25,444,"667193"
29,"spotify:track:5z0LSDpPpGwc2ZyJHpsE3J","Morgan Wallen","Just In Case","Big Loud Records / Mercury Records / Republic Records",2,26,155,"664178"
30,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",1,30,582,"662263"
31,"spotify:track:2ipIPsgrgd0j2beDf4Ki70","Benson Boone","Mystical Magical","Night Street Records, Inc./Warner Records Inc.",5,24,120,"658592"
32,"spotify:track:3txlvthoUa9vWvG1zr2Lnr","Deftones","infinite source","Reprise",32,-1,1,"650338"
33,"spotify:track:5IZXB5IKAD2qlvTPJYDCFB","Post Malone, Morgan Wallen","I Had Some Help (Feat. Morgan Wallen)","Mercury Records / Republic Records",1,31,470,"643118"
34,"spotify:track:3siwsiaEoU4Kuuc9WKMUy5","The Marías","No One Noticed","Nice Life/Atlantic",4,21,371,"635472"
35,"spotify:track:0FIDCNYYjNvPVimz5icugS","The Weeknd, Playboi Carti","Timeless (feat Playboi Carti)","XO / Republic Records",1,27,330,"626384"
36,"spotify:track:2CGNAOSuO1MEFCbBRgUzjd","Kendrick Lamar, SZA","luther (with sza)","pgLang, under exclusive license to Interscope Records",1,29,274,"624561"
37,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",1,33,372,"606355"
38,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",5,37,654,"593152"
39,"spotify:track:19GxfaRs5KdurzPKLVX3Cq","TWICE","TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG)","WM Japan",29,34,59,"592883"
40,"spotify:track:3QPLboX38WnMhQDWSDuqcY","Laufey","Clockwork","Sony Music Labels Inc.",40,-1,1,"592160"
41,"spotify:track:4KULAymBBJcPRpk1yO4dOG","Zach Bryan, Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)","Warner Records",1,35,728,"589462"
42,"spotify:track:0bbGQllOofSd6vJtkPlUkF","BigXthaPlug, Bailey Zimmerman","All The Way (feat. Bailey Zimmerman)","BigXthaPlug under exclusive license to UnitedMasters LLC",2,84,141,"578021"
43,"spotify:track:3luic5gdP19rj3dZVNXFTE","Laufey","Snow White","Sony Music Labels Inc.",43,-1,2,"574022"
44,"spotify:track:7D0RhFcb3CrfPuTJ0obrod","Coldplay","Sparks","Parlophone UK",26,32,413,"569469"
45,"spotify:track:2BkTPMr1v6Fr6JJwc4V7R5","TWICE","Strategy","WM Japan",36,40,53,"565804"
46,"spotify:track:70LcF31zb1H0PyJoS1Sx1r","Radiohead","Creep","XL Recordings",34,38,449,"562655"
47,"spotify:track:21IYMdzTrzSe191Cy5eMap","Gigi Perez","Sailor Song","Outtahere, LLC / Island Records",3,36,388,"561915"
48,"spotify:track:5fZJQrFKWQLb7FpJXZ1g7K","Shaboozey","A Bar Song (Tipsy)","American Dogwood / EMPIRE",1,43,498,"558207"
49,"spotify:track:62xU1NllqWBCbkZFTXEqzF","Stray Kids","CEREMONY","Sony Music Labels Inc.",49,-1,1,"551975"
50,"spotify:track:1osfLqL6L2iQsirRf83ded","Riley Green","Worst Way","Nashville Harbor",34,48,227,"549360"
51,"spotify:track:2u9S9JJ6hTZS3Vf22HOZKg","Drake","NOKIA","OVO Sound",1,41,190,"545308"
52,"spotify:track:5Lfdb0KKLWKEns27p20uYt","sombr","i wish i knew how to quit you","Warner Records",52,-1,1,"539720"
53,"spotify:track:3QTKTf9CGTzMKSu2NSoq8R","Kings of Leon, Zach Bryan","We're Onto Something (feat. Zach Bryan)","Love Tap Records, LLC",53,-1,1,"539669"
54,"spotify:track:2KmasQqR4zHUDLbhBOrrE8","BigXthaPlug, Jelly Roll","Box Me Up (feat. Jelly Roll)","BigXthaPlug under exclusive license to UnitedMasters LLC",54,-1,1,"537273"
55,"spotify:track:4cZnOey9w6yxegFIzE982M","Laufey","Mr. Eclectic","Sony Music Labels Inc.",55,-1,1,"535031"
56,"spotify:track:3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange","Warner Records",4,42,1218,"530451"
57,"spotify:track:0WbMK4wrZ1wFSty9F7FCgu","Chappell Roan","Good Luck, Babe!","Chappell Roan PS/ Island",1,45,505,"526660"
58,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino Recording Co",13,39,1620,"526650"
59,"spotify:track:0YsIYFRoxkmEvbKCwTp0Tg","Morgan Wallen","20 Cigarettes","Big Loud Records / Mercury Records / Republic Records",12,51,99,"518742"
60,"spotify:track:2yWlGEgEfPot0lv3OAjuG3","Tate McRae, F1 The Album","Just Keep Watching (From F1® The Movie)","Atlantic Records",8,44,85,"516697"
61,"spotify:track:3Bge9wfeEHyq4agFOOtpOR","Laufey","Castle In Hollywood","Sony Music Labels Inc.",61,-1,1,"509103"
62,"spotify:track:3fWibgdtgIie6LKTZ2rUoI","Pierce The Veil","So Far So Fake","Fearless Records",40,47,26,"507172"
63,"spotify:track:0cQVqPuHQP4KEwc7ZUQmj6","The Neighbourhood","Sweater Weather","Columbia",12,46,1825,"503468"
64,"spotify:track:0DMU0QiSypeYxL6BYdxjcy","Deftones","my mind is a mountain","Reprise",50,-1,5,"496846"
65,"spotify:track:1jNF3HGbh5oQ4U3wbmgUDp","Laufey","Silver Lining","Sony Music Labels Inc.",59,-1,3,"496790"
66,"spotify:track:0InIeZW4P6VO7dUGRM4AKH","The Marías","Sienna","Nice Life/Atlantic",52,53,57,"495624"
67,"spotify:track:2fuYa3Lx06QQJAm0MjztKr","Radiohead","Let Down","XL Recordings",46,49,97,"493617"
68,"spotify:track:1xOqGUkyxGQRdCvGpvWKmL","KATSEYE","Gabriela","HYBE/Geffen",41,52,64,"479110"
69,"spotify:track:5FkxMMCUmSu0C00FXAuPPO","Laufey","Carousel","Sony Music Labels Inc.",69,-1,1,"472366"
70,"spotify:track:3KCI7rJ6wWQycz63STpv6D","Laufey","Forget-Me-Not","Sony Music Labels Inc.",70,-1,1,"472082"
71,"spotify:track:3ICYxVhwVsp8FYI3IT2dDV","Deftones","locked club","Reprise",71,-1,1,"471041"
72,"spotify:track:4JV3BjszeEUD1bTTcx9hdx","Deftones","ecdysis","Reprise",72,-1,1,"468766"
73,"spotify:track:5kUXTPwxC6ZkduukaukCRT","Jessie Murph","Blue Strips","Columbia",6,62,129,"462522"
74,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,50,386,"458223"
75,"spotify:track:3t6gUcGYLrUuqwpXjOFWQc","Zach Top","I Never Lie","Leo33",29,60,323,"458180"
76,"spotify:track:1M3O7iJBvb5wCAYQmWGWsC","Daniel Caesar","Call On Me","Republic Records",76,-1,1,"456985"
77,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",21,69,1803,"456934"
78,"spotify:track:1qbmS6ep2hbBRaEZFpn7BX","Olivia Dean","Man I Need","PLG - Capitol",78,94,3,"456055"
79,"spotify:track:1zM8S2pnIclcdTmrfFnWtX","Hudson Westbrook","House Again","River House Artists/Warner Music Nashville",53,57,143,"455626"
80,"spotify:track:4mtmmBBEgdJLYWnLy5zvWE","Morgan Wallen, ERNEST","Cowgirls","Morgan Wallen",17,74,859,"455252"
81,"spotify:track:1qJnr4Bm7OAauklV18Vdah","Laufey","Too Little, Too Late","Sony Music Labels Inc.",81,-1,1,"453418"
82,"spotify:track:5UJbgR4XF4y1DvbkxEqe8S","Tate McRae","Sports car","RCA Records Label",5,61,211,"450896"
83,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",3,65,548,"448462"
84,"spotify:track:4rPl7ezxtoqshKnI1kk3dX","Twenty One Pilots","Drum Show","Fueled By Ramen",43,171,5,"445413"
85,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""","Black Panther (TDE/DMG) PS",2,55,1076,"442846"
86,"spotify:track:0eBFgRxyVSeuT4iyrbukdn","Luke Combs","Where the Wild Things Are","River House Artists/Columbia Nashville",31,72,452,"441344"
87,"spotify:track:2HRqTpkrJO5ggZyyK6NPWz","Sabrina Carpenter","Espresso","Island Records",1,63,498,"438440"
88,"spotify:track:583dMdiUquLMenarTp7PQm","Morgan Wallen","Last Night","Morgan Wallen",1,82,933,"437203"
89,"spotify:track:0t1fdMrn7JOg9DDsT95bxt","sombr","we never dated","Warner Records",46,157,21,"432175"
90,"spotify:track:4UP9Dn3u8O4p8oH41EXOai","Stray Kids","BLEEP","Sony Music Labels Inc.",90,-1,1,"431633"
91,"spotify:track:6wHpLMmp98aHcV8L1JFrj8","Alex Warren","Eternity","Atlantic Records",3,58,36,"431165"
92,"spotify:track:0r2cXYL1ymt0kJUtK9eUNz","Laufey","Tough Luck","Sony Music Labels Inc.",86,-1,2,"429333"
93,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",1,64,309,"427921"
94,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,80,230,"426099"
95,"spotify:track:6LxSe8YmdPxy095Ux6znaQ","Drake","Headlines","Cash Money Records/Young Money Ent./Universal Rec.",66,66,161,"425025"
96,"spotify:track:5EcG8eMMlwkHRVa4aTR1qd","Rihanna","Breakin' Dishes","Def Jam Recordings",88,88,85,"423777"
97,"spotify:track:43iIQbw5hx986dUEZbr3eN","Laufey","From The Start","Laufey",30,70,508,"421444"
98,"spotify:track:0hta2Lb2zKJ7kEnAEZEE3G","wifiskeleton, i wanna be a jack-o-lantern","Nope your too late i already died","9th St. / Hallwood",24,59,109,"420765"
99,"spotify:track:5e9TFTbltYBg2xThimr0rU","Fleetwood Mac","The Chain - 2004 Remaster","Rhino/Warner Records",55,81,93,"418113"
100,"spotify:track:5mAGsieQbw180sYdL3RMKk","Morgan Wallen","Love Somebody","Big Loud Records / Mercury Records / Republic Records",1,97,308,"415638"
101,"spotify:track:1KZG1H1OCugGqIRmk1wF9m","Sam Barber, Avery Anna","Indigo (feat. Avery Anna)","Lockeland Springs/Atlantic",47,75,256,"415366"
102,"spotify:track:6ybZUqlfk938oS6WeBmDab","Treaty Oak Revival","Missed Call","TOR Records",60,85,121,"414163"
103,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",10,67,463,"413866"
104,"spotify:track:2uvE4L5ZsYKpv8hbK4TIOt","Leon Thomas","MUTT","EZMNY Records/Motown Records",31,79,192,"413566"
105,"spotify:track:2tznHmp70DxMyr2XhWLOW0","Cage The Elephant","Cigarette Daydreams","RCA Records Label",58,91,935,"409150"
106,"spotify:track:6AI3ezQ4o3HUoP6Dhudph3","Kendrick Lamar","Not Like Us","Kendrick Lamar, under exclusive license to Interscope Records",1,92,475,"409127"
107,"spotify:track:3NiHREOAU07SizAdSTMOFX","Deftones","souvenir","Reprise",107,-1,1,"408974"
108,"spotify:track:7lv4SU2ATVjQJp6Jia0x7N","Lil Tecca","Dark Thoughts","Galactic / Republic Records",2,78,162,"408319"
109,"spotify:track:3hpm0fTeSqlhJbnqAgaLZs","Fuerza Regida","Marlboro Rojo","Rancho Humilde/Street Mob Records/Sony Music Latin",48,76,106,"407679"
110,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",50,89,369,"407632"
111,"spotify:track:3pXF1nA74528Edde4of9CC","Bryson Tiller","Don't","TrapSoul/RCA Records",55,83,1339,"406515"
112,"spotify:track:5H1sKFMzDeMtXwND3V6hRY","BLACKPINK","JUMP","YGEX",14,73,42,"404205"
113,"spotify:track:2vhT1g99dOFuh1EFv1fiGE","Stray Kids","CREED","Sony Music Labels Inc.",113,-1,1,"403515"
114,"spotify:track:2RdEC8Ff83WkX7kDVCHseE","Charli xcx","party 4 u","Atlantic Records UK",12,71,125,"401313"
115,"spotify:track:03tqyYWC9Um2ZqU0ZN849H","Waka Flocka Flame, Roscoe Dash, Wale","No Hands (feat. Roscoe Dash & Wale)","Asylum/Warner Records",61,101,178,"399850"
116,"spotify:track:2uXlHCUbq9OMUwx3hrk06o","Vance Joy","Riptide","Atlantic Records",52,93,630,"397928"
117,"spotify:track:3hUxzQpSfdDqwM3ZTFQY0K","Taylor Swift","august","Taylor Swift",6,68,484,"397011"
118,"spotify:track:19XpFsce28aByvCC4g89tJ","Hozier","Too Sweet","Rubyworks / Universal-Island Records Ltd",1,87,518,"396811"
119,"spotify:track:1FhgmMvNlh3nJ1Ldc2eE6H","Koe Wetzel, Jessie Murph","High Road (feat. Jessie Murph)","Columbia",17,116,287,"396103"
120,"spotify:track:0aB0v4027ukVziUGwVGYpG","Kendrick Lamar, Lefty Gunplay","tv off (feat. lefty gunplay)","pgLang, under exclusive license to Interscope Records",1,96,274,"395987"
121,"spotify:track:4M70OqsMnH6GwzEFtYAF5o","d4vd","Feel It","Darkroom/Interscope Records",17,77,251,"395273"
122,"spotify:track:6p6iLtRA7a93kXhkomJUPo","BigXthaPlug, Luke Combs","Pray Hard (feat. Luke Combs)","BigXthaPlug under exclusive license to UnitedMasters LLC",122,-1,1,"394487"
123,"spotify:track:1VOSSXuWRcBj2rpfxNdX9v","Whiskey Myers","Broken Window Serenade","Whiskey Myers",83,86,24,"393320"
124,"spotify:track:57TEkZN3f84tFJFHFrD4pO","Morgan Wallen","Whiskey Glasses","Morgan Wallen",33,90,2052,"392379"
125,"spotify:track:6eLQXa6uk2EW8drsiKbABZ","Fuerza Regida","TU SANCHO","Rancho Humilde/Street Mob Records/Sony Music Latin",23,106,89,"392066"
126,"spotify:track:2UikqkwBv7aIvlixeVXHWt","Chris Stapleton","You Should Probably Leave","Mercury Nashville",46,99,754,"391536"
127,"spotify:track:3fqwjXwUGN6vbzIwvyFMhx","Chris Stapleton","Tennessee Whiskey","Mercury Nashville",55,102,1447,"391131"
128,"spotify:track:2463q6UN8BIDfeVI379qFz","Deftones","milk of the madonna","Reprise",106,-1,2,"390365"
129,"spotify:track:0M5NH22uVXHSXjSi5SXTXM","Deftones","i think about you all the time","Reprise",129,-1,1,"387816"
130,"spotify:track:51ZQ1vr10ffzbwIjDCwqm4","Ariana Grande","we can't be friends (wait for your love)","Republic Records",1,100,426,"383892"
131,"spotify:track:0bxPRWprUVpQK0UFcddkrA","Kehlani","Folded","TSNMI / Atlantic",112,122,23,"379250"
132,"spotify:track:2A22iI0x4EYAVXNpKPhNEM","Ella Langley","weren't for the wind","SAWGOD/Columbia",61,120,129,"377545"
133,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me To Church","Universal-Island Records Ltd.",53,95,619,"376090"
134,"spotify:track:3EO58D1YpHnTvBy68gK8HE","Tucker Wetmore","Wind Up Missin’ You","Tucker Wetmore",41,111,483,"375323"
135,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",1,105,309,"374452"
136,"spotify:track:78O33U6jbQtNiNfbkZudpd","Lil Wayne, Drake","She Will","CM/Republic",64,109,190,"370251"
137,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",3,98,1533,"368500"
138,"spotify:track:328p9YLeNTjWUnL6qCXqmv","$uicideboy$","Napoleon","G59 Records",18,110,22,"367163"
139,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",2,119,227,"365953"
140,"spotify:track:1HbzxLqpNVPdiBXvpC7Ovb","The Red Clay Strays","Wondering Why","Red Clay Strays",70,114,521,"365108"
141,"spotify:track:0t3pcqgBjuAVBgY2oEUIlH","Chris Brown, Bryson Tiller","It Depends (feat. Bryson Tiller)","Chris Brown Entertainment/RCA Records",57,123,29,"364753"
142,"spotify:track:0d28khcov6AiegSCpG5TuT","Gorillaz, De La Soul","Feel Good Inc.","Parlophone UK",87,115,242,"362618"
143,"spotify:track:5G2f63n7IPVPPjfNIGih7Q","Sabrina Carpenter","Taste","Island Records",1,117,365,"361594"
144,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",3,127,228,"360325"
145,"spotify:track:7lq4b3sYM9cYSnCMxCafKe","Morgan Wallen","TN","Big Loud Records / Mercury Records / Republic Records",15,130,99,"359417"
146,"spotify:track:2yMaDMccZEAIvTz2dGOPpQ","Laufey","Cuckoo Ballet (Interlude)","Sony Music Labels Inc.",146,-1,1,"358607"
147,"spotify:track:1j15Ar0qGDzIR0v3CQv3JL","KATSEYE","Gnarly","HYBE/Geffen",53,112,112,"357066"
148,"spotify:track:2XHzzp1j4IfTNp1FTn7YFg","Lil Wayne, Drake, Future","Love Me","CM/Republic",68,104,482,"356745"
149,"spotify:track:5RKQ5NdjSh2QzD4MaunT91","Journey","Don't Stop Believin' (2022 Remaster)","Columbia/Legacy",36,128,860,"355440"
150,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",10,133,268,"354886"
151,"spotify:track:45V401Bth2A0G5yh1B2irI","Laufey","A Cautionary Tale","Sony Music Labels Inc.",151,-1,1,"354800"
152,"spotify:track:5ihS6UUlyQAfmp48eSkxuQ","Fleetwood Mac","Landslide","Warner Records",95,107,36,"354636"
153,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",8,108,191,"354463"
154,"spotify:track:65wJpouyr3pA2Bua9c6WJ7","Dee Mula","Blow My High","NLess Entertainment, Services Account",141,141,15,"354331"
155,"spotify:track:0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season","Mercury Records/Republic Records",1,121,1018,"351986"
156,"spotify:track:1lTqq0aC6r2bXLviQ3oaVt","Tyler, The Creator","Ring Ring Ring","Columbia",4,113,33,"351747"
157,"spotify:track:0M955bMOoilikPXwKLYpoi","Three Days Grace","I Hate Everything About You","Jive",103,103,107,"350627"
158,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",1,118,882,"350225"
159,"spotify:track:4oB8Xd7gMlUEtWoD8bmCXW","Neton Vega, Peso Pluma","Morena","Josa Records",48,143,181,"348174"
160,"spotify:track:38WyDtxZhxm63jiythwemE","Lorde","Ribs","Universal Music New Zealand Limited",42,137,121,"346723"
161,"spotify:track:4Iu73sdCNxZXZUIyClMoPZ","Max McNown","Better Me For You (Brown Eyes)","Fugitive Recordings",120,186,16,"346467"
162,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",15,131,560,"345382"
163,"spotify:track:736PP5LTtREkDgktNmX3Gu","Daniel Caesar","Superpowers","Republic Records",106,129,7,"344334"
164,"spotify:track:5W7KycBW97fBZoXtsFX3Gz","BigXthaPlug, Darius Rucker","I Hope You're Happy (feat. Darius Rucker)","BigXthaPlug under exclusive license to UnitedMasters LLC",164,-1,1,"343394"
165,"spotify:track:56bPsRfOKla3bGGmVz1uk4","Los Dareyes De La Sierra","Frecuencia","Double P Records",104,152,53,"342328"
166,"spotify:track:51eSHglvG1RJXtL3qI5trr","Benson Boone","Slow It Down","Night Street Records, Inc./Warner Records Inc.",19,134,490,"341991"
167,"spotify:track:3GO5e4FrArjjmjViEsrtrD","Deftones","cXz","Reprise",167,-1,1,"341482"
168,"spotify:track:2nPfKVwhD3ndWpLk7grx0Q","Stray Kids","MESS","Sony Music Labels Inc.",168,-1,1,"340736"
169,"spotify:track:0eaVIYo2zeOaGJeqZ5TwYz","Don Toliver","No Pole","Cactus Jack / Atlantic",22,124,309,"340462"
170,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",10,149,229,"339848"
171,"spotify:track:7H5Bv8j9chJ4CWTuoXF4EK","Offset, Gunna","Different Species (feat. Gunna)","Motown Records",171,-1,1,"337617"
172,"spotify:track:5n0vXFZuWwPqFFcBe8qvA2","BigXthaPlug, Shaboozey","Home (feat. Shaboozey)","BigXthaPlug under exclusive license to UnitedMasters LLC",97,-1,2,"337446"
173,"spotify:track:0Q1yD22zCaVWxKV6w8wp45","Laufey","Sabotage","Sony Music Labels Inc.",173,-1,1,"336665"
174,"spotify:track:2WQ09wqQBIOor7Q0VpIDBK","Black Eyed Peas","Rock That Body","Interscope",33,135,76,"335796"
175,"spotify:track:2ZiMlGDHNEIuK0M0DL4Xel","Stray Kids","In My Head","Sony Music Labels Inc.",175,-1,1,"335132"
176,"spotify:track:5UWwZ5lm5PKu6eKsHAGxOk","Foo Fighters","Everlong","RCA Records Label",36,180,780,"334553"
177,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","Play It Again Sam",43,125,1023,"334466"
178,"spotify:track:6ouhsRJ7gExB7LCYjITk4Y","Addison Rae","Diet Pepsi","Columbia",26,126,126,"334034"
179,"spotify:track:27Y0yW53n0R1Oxle01FKmj","Luis R Conriquez, Fuerza Regida, Neton Vega","Chula Vente","K Music/Sony Music Latin",133,164,12,"333554"
180,"spotify:track:2tHwzyyOLoWSFqYNjeVMzj","Sabrina Carpenter","Please Please Please","Island Records",1,139,441,"332586"
181,"spotify:track:05ZACkzW8YbRq3eFgIfSNB","Eric Church","Springsteen","UME - Global Clearing House",21,147,122,"329591"
182,"spotify:track:0UQFOgOBiLzd7icv7pk0dm","Stray Kids","Half Time","Sony Music Labels Inc.",182,-1,1,"329091"
183,"spotify:track:4QTlxavdQGUVitxAvQqqkU","BigXthaPlug","Mmhmm","BigXthaPlug under exclusive license to UnitedMasters LLC",31,156,570,"328715"
184,"spotify:track:2qPQcfUgizNDOIv1orkTAd","Alex Warren, Jelly Roll","Bloodline (with Jelly Roll)","Atlantic Records",9,144,92,"326319"
185,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",86,148,504,"325603"
186,"spotify:track:3azJifCSqg9fRij2yKIbWz","Tory Lanez","The Color Violet","One Umbrella Records",23,159,908,"325079"
187,"spotify:track:6Jv7kjGkhY2fT4yuBF3aTz","Jeff Buckley","Lover, You Should've Come Over","Columbia/Legacy",122,132,34,"325014"
188,"spotify:track:5eFxwmqKrHpSQDOEIFYlgY","Three Days Grace","Animal I Have Become","Jive",129,142,39,"324742"
189,"spotify:track:3OfqwyE7RrZrtuxCRixfII","Tate McRae","It's ok I'm ok","RCA Records Label",9,146,131,"324437"
190,"spotify:track:3Gn1zuHNLtGuGEOXwq0k7e","Chris Stapleton","Think I'm In Love With You","Mercury Nashville",113,199,118,"322336"
191,"spotify:track:3yLOy7bjC1dDeOh4MArkq8","Stray Kids","Phoenix","Sony Music Labels Inc.",191,-1,1,"320615"
