rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:42VUCXerQ5qTr4Qp6PhKo4","Sabrina Carpenter","Tears","Island Records",1,-1,1,"9295104"
2,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",1,1,69,"8257386"
3,"spotify:track:2BwO5K8Q7EPAJSGze3AAh9","Sabrina Carpenter","Manchild","Island Records",1,14,85,"6493928"
4,"spotify:track:3EMfeKtNK4q4k3sVjwg5Yy","Sabrina Carpenter","My Man on Willpower","Island Records",4,-1,1,"6156786"
5,"spotify:track:5B3GZOZYXNzWpUXQC42hxZ","Sabrina Carpenter","Sugar Talking","Island Records",5,-1,1,"5656973"
6,"spotify:track:4SRShYMtFIGgnOU7iBicMH","Sabrina Carpenter","Nobody’s Son","Island Records",6,-1,1,"5163851"
7,"spotify:track:6wkYQMrFfb0huLB5Qn19Iv","Sabrina Carpenter","We Almost Broke Up Again Last Night","Island Records",7,-1,1,"5140228"
8,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",1,3,204,"5031769"
9,"spotify:track:0je57Uq5eTk1wrPzn9sWbl","Sabrina Carpenter","When Did You Get Hot?","Island Records",9,-1,1,"4944151"
10,"spotify:track:7qjZnBKE73H4Oxkopwulqe","sombr","back to friends","Warner Records",1,2,164,"4870500"
11,"spotify:track:1PdUyYYw9sGU0yhLrpeHKt","Sabrina Carpenter","Never Getting Laid","Island Records",11,-1,1,"4786918"
12,"spotify:track:1qyw5wSUkEvH8DtaCdx7Lg","Sabrina Carpenter","Go Go Juice","Island Records",12,-1,1,"4668904"
13,"spotify:track:02sy7FAs8dkDNYsHp4Ul3f","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Soda Pop","K-Pop Demon Hunters",3,4,68,"4409457"
14,"spotify:track:1I37Zz2g3hk9eWxaNkj031","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Your Idol","K-Pop Demon Hunters",3,5,68,"4270154"
15,"spotify:track:25jgQBxuUkGDdCG1WGKKN9","Sabrina Carpenter","House Tour","Island Records",15,-1,1,"4135450"
16,"spotify:track:21IVPfi81m6ywNgOvqTj1i","Sabrina Carpenter","Don’t Worry I’ll Make You Worry","Island Records",16,-1,1,"3996749"
17,"spotify:track:4tVVmShMF2PYdLqcejrsy2","Sabrina Carpenter","Goodbye","Island Records",17,-1,1,"3975331"
18,"spotify:track:3RXUgPNIbUgFxsDWuBQEt6","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","How It’s Done","K-Pop Demon Hunters",6,6,68,"3797103"
19,"spotify:track:5BZsQlgw21vDOAjoqkNgKb","Justin Bieber","DAISIES","JRC Entertainment, LLC / ILH Production Co. LLC / Def Jam Recordings",1,9,50,"3612948"
20,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",1,7,379,"3503143"
21,"spotify:track:5sBDrrtLGbV64QJnEqfjer","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","What It Sounds Like","K-Pop Demon Hunters",7,10,68,"3481183"
22,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",1,8,470,"3434938"
23,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",1,11,106,"3214478"
24,"spotify:track:5H1sKFMzDeMtXwND3V6hRY","BLACKPINK","JUMP","YGEX",1,12,49,"3137983"
25,"spotify:track:3cZajhyr8LmtPfHZ9296tj","Disco Lines, Tinashe","No Broke Boys","Nice Life/Atlantic",18,20,64,"3137243"
26,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",4,15,185,"3134723"
27,"spotify:track:0MHStU0muAIEMbwdnebYu2","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Takedown","K-Pop Demon Hunters",12,17,67,"3044217"
28,"spotify:track:4WFgvKVfEhb3IUAFGrutTR","Ravyn Lenae","Love Me Not","Atlantic Records",8,19,164,"3043749"
29,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",13,13,715,"3034424"
30,"spotify:track:1xOqGUkyxGQRdCvGpvWKmL","KATSEYE","Gabriela","HYBE/Geffen",10,18,71,"3016047"
31,"spotify:track:5DxDLsW6PsLz5gkwC7Mk5S","Rumi, Jinu, EJAE, Andrew Choi, KPop Demon Hunters Cast","Free","K-Pop Demon Hunters",13,16,68,"3007430"
32,"spotify:track:1qbmS6ep2hbBRaEZFpn7BX","Olivia Dean","Man I Need","PLG - Capitol",23,23,10,"2939614"
33,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",1,26,589,"2669281"
34,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","Play It Again Sam",15,21,1124,"2596501"
35,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,25,407,"2558381"
36,"spotify:track:2SsY5k7UWFqgye3PUMG3Oq","Chappell Roan","The Subway","Chappell Roan PS/ Island",1,22,29,"2548395"
37,"spotify:track:21IYMdzTrzSe191Cy5eMap","Gigi Perez","Sailor Song","Outtahere, LLC / Island Records",5,24,377,"2505844"
38,"spotify:track:6uiQ0DqbXTBc8tl0AUKZkR","Rels B","TU VAS SIN (fav)","DALE PLAY Records / Flakk Team",27,31,47,"2486983"
39,"spotify:track:0TFTAtCYhp2tQ9KcJIZb55","sombr","undressed","Warner Records",6,28,156,"2468314"
40,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",1,30,316,"2444435"
41,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",8,27,470,"2404725"
