rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",1,1,94,"6862204"
2,"spotify:track:7qjZnBKE73H4Oxkopwulqe","sombr","back to friends","Warner Records",1,2,189,"5756315"
3,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",1,3,229,"4384608"
4,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",1,4,131,"4003696"
5,"spotify:track:1qbmS6ep2hbBRaEZFpn7BX","Olivia Dean","Man I Need","PLG - Capitol",5,5,35,"3877250"
6,"spotify:track:02sy7FAs8dkDNYsHp4Ul3f","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Soda Pop","K-Pop Demon Hunters",3,6,93,"3384788"
7,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",1,10,495,"3351195"
8,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",1,9,404,"3244886"
9,"spotify:track:1I37Zz2g3hk9eWxaNkj031","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Your Idol","K-Pop Demon Hunters",3,8,93,"3155522"
10,"spotify:track:1xOqGUkyxGQRdCvGpvWKmL","KATSEYE","Gabriela","HYBE/Geffen",7,7,96,"3097065"
11,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",11,12,740,"3057422"
12,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,14,432,"2955149"
13,"spotify:track:42VUCXerQ5qTr4Qp6PhKo4","Sabrina Carpenter","Tears","Island Records",1,11,26,"2929615"
14,"spotify:track:05od2qm2MTSKCHxy1GBp5W","sombr","12 to 12","Warner Records",13,13,58,"2898317"
15,"spotify:track:5BZsQlgw21vDOAjoqkNgKb","Justin Bieber","DAISIES","JRC Entertainment, LLC / ILH Production Co. LLC / Def Jam Recordings",1,16,75,"2897833"
16,"spotify:track:3cZajhyr8LmtPfHZ9296tj","Disco Lines, Tinashe","No Broke Boys","Nice Life/Atlantic",13,18,89,"2854316"
17,"spotify:track:2BwO5K8Q7EPAJSGze3AAh9","Sabrina Carpenter","Manchild","Island Records",1,15,110,"2814251"
18,"spotify:track:0je57Uq5eTk1wrPzn9sWbl","Sabrina Carpenter","When Did You Get Hot?","Island Records",9,17,26,"2753215"
19,"spotify:track:0TFTAtCYhp2tQ9KcJIZb55","sombr","undressed","Warner Records",6,20,181,"2721712"
20,"spotify:track:3RXUgPNIbUgFxsDWuBQEt6","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","How It’s Done","K-Pop Demon Hunters",6,19,93,"2698144"
21,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",4,21,210,"2617200"
22,"spotify:track:6xV7Be6XEvkSnighmh2Tzj","Tyler, The Creator","Sugar On My Tongue","Columbia",6,25,65,"2612619"
23,"spotify:track:21IYMdzTrzSe191Cy5eMap","Gigi Perez","Sailor Song","Outtahere, LLC / Island Records",5,24,402,"2569090"
24,"spotify:track:4WFgvKVfEhb3IUAFGrutTR","Ravyn Lenae","Love Me Not","Atlantic Records",8,26,189,"2567818"
25,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","Play It Again Sam",15,22,1149,"2547890"
26,"spotify:track:5sBDrrtLGbV64QJnEqfjer","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","What It Sounds Like","K-Pop Demon Hunters",7,23,93,"2506311"
27,"spotify:track:0cQVqPuHQP4KEwc7ZUQmj6","The Neighbourhood","Sweater Weather","Columbia",14,29,1856,"2434033"
